ID,Date,Policy Area,Name,For,Against,Abstentions,Result,GUE-NGL,S&D,Greens/EFA,REG,EPP,ECR,IDG,NI
5200,12/14/2020,Transport & tourism,Certain aspects of railway safety and connectivity with regard to the Channel Tunnel - Draft legislative resolution : C9-0379 Certain aspects of railway safety and connectivity with regard to the Channel Tunnel,68,0,0,Adopted,For,For,For,For,For,For,For,For
5202,12/14/2020,Fisheries,"Management, conservation and control measures applicable in the Inter-American Tropical Tuna Convention area - Draft legislative resolution : single vote",68,0,0,Adopted,For,For,For,For,For,For,For,For
5203,12/14/2020,Transport & tourism,Conclusion of the EU-Japan Civil Aviation Safety Agreement - Draft legislative resolution : vote: consent,68,0,0,Adopted,For,For,For,For,For,For,For,For
5204,12/14/2020,Fisheries,EC/Mauritania Fisheries Partnership Agreement: extension of the Protocol - Draft legislative resolution : vote: consent,52,0,16,Adopted,For,For,For,For,For,For,For,For
5205,12/14/2020,Fisheries,EU/Cook Islands Sustainable Fisheries Partnership Agreement: extension of the implementation Protocol - Draft legislative resolution : vote: consent,68,0,0,Adopted,For,For,For,For,For,For,Abstain,For
5206,12/15/2020,Transport & tourism,Basic road freight and road passenger connectivity at the end of the transition period with regard to the withdrawal of the United Kingdom from the Union - Draft legislative resolution : 2020/0362(COD) - C9-0399/2020Basic road freight and road passenger connectivity,68,0,0,Adopted,For,For,For,For,For,For,For,For
5209,12/15/2020,Transport & tourism,Air connectivity following the end of the transition period with regard to the withdrawal of the United Kingdom from the Union - Draft legislative resolution : 2020/0363(COD) - C9-0398/2020Basic air connectivity,68,0,0,Adopted,For,For,For,For,For,For,For,For
5212,12/15/2020,Transport & tourism,Aviation safety at the end of the transition period with regard to the withdrawal of the United Kingdom from the Union - Draft legislative resolution : 2020/0364(COD) - C9-0397/2020Aviation safety,68,0,0,Adopted,For,For,For,For,For,For,For,For
5215,12/15/2020,Fisheries,Fishing authorisations for Union fishing vessels in United Kingdom waters and fishing operations of United Kingdom fishing vessels in Union waters - Draft legislative resolution : 2020/0366(COD) - C9-0396/2020Fishing authorisations,68,0,0,Adopted,For,For,For,For,For,For,For,For
5218,12/15/2020,Agriculture,Transitional provisions for support from the EAFRD and EAGF in the years 2021 and 2022 - Draft legislative resolution : Procedural request,1,67,0,Rejected,For,For,For,For,For,For,For,For
5219,12/15/2020,Agriculture,"Transitional provisions for support from the EAFRD and EAGF in the years 2021 and 2022 - Draft legislative resolution : Provisional agreement,amendment 123",66,1,0,Adopted,For,For,For,For,For,For,For,For
5220,12/15/2020,Agriculture,"Transitional provisions for support from the EAFRD and EAGF in the years 2021 and 2022 - Draft legislative resolution : Parliament statements,amendment 124",0,1,66,Adopted,For,For,For,For,For,For,For,For
5221,12/15/2020,Agriculture,"Transitional provisions for support from the EAFRD and EAGF in the years 2021 and 2022 - Draft legislative resolution : Joint statements,amendment 125",0,2,65,Adopted,For,For,For,For,For,For,For,For
5222,12/15/2020,Agriculture,"Transitional provisions for support from the EAFRD and EAGF in the years 2021 and 2022 - Draft legislative resolution : Commission statements,amendment 126",67,0,0,Adopted,For,For,For,For,For,For,For,For
5223,12/15/2020,Transport & tourism,"European Year of Rail (2021) - Draft legislative resolution : Provisional agreement,amendment 40",68,0,0,Adopted,For,For,For,For,For,For,For,For
5224,12/15/2020,Budget,Authorising the Commission to vote in favour of the capital increase of the European Investment Fund - Draft legislative resolution : Van Overtveldt (A9-0253/2020) European Investment Fund,68,0,0,Adopted,For,For,For,For,For,For,For,For
5225,12/15/2020,Budget,Draft amending budget No 10/2020: Increase of payment appropriations and other adjustments to expenditure and revenue - Motion for resolution : Hohlmeier (A9-0252/2020) DAB No 10/2020,68,0,0,Adopted,Against,Against,Against,Against,Against,Against,For,Against
5226,12/15/2020,Regional development,"Additional resources in the context of the COVID-19 pandemic: REACT-EU - Draft legislative resolution : Provisional agreement,amendment 61",67,0,0,Adopted,For,For,For,For,For,For,For,For
5227,12/15/2020,"Civil liberties, justice & home affairs","Implementation of the Dublin III Regulation - Explanatory statement : Paragraph 4,amendment 8",67,0,0,Rejected,Against,Against,Against,Against,Against,Against,Against,Against
5228,12/15/2020,"Civil liberties, justice & home affairs","Implementation of the Dublin III Regulation - Explanatory statement : Paragraph 5,amendment 1",0,67,0,Rejected,For,For,For,For,For,For,For,For
5229,12/15/2020,"Civil liberties, justice & home affairs",Implementation of the Dublin III Regulation - Explanatory statement : Paragraph 15/1,67,0,0,Adopted,For,For,Abstain,For,For,For,For,For
5230,12/15/2020,"Civil liberties, justice & home affairs",Implementation of the Dublin III Regulation - Explanatory statement : Paragraph 15/2,66,0,0,Adopted,For,For,Abstain,For,For,For,For,For
5231,12/15/2020,"Civil liberties, justice & home affairs","Implementation of the Dublin III Regulation - Explanatory statement : After paragraph 15,amendment 2",0,66,1,Rejected,For,For,For,For,For,For,For,For
5232,12/15/2020,"Civil liberties, justice & home affairs","Implementation of the Dublin III Regulation - Explanatory statement : After paragraph 26,amendment 3",0,67,0,Rejected,For,For,For,For,For,For,For,For
5233,12/15/2020,"Civil liberties, justice & home affairs","Implementation of the Dublin III Regulation - Explanatory statement : After paragraph 26,amendment 4",0,67,0,Rejected,For,For,For,For,For,For,For,For
5234,12/15/2020,"Civil liberties, justice & home affairs","Implementation of the Dublin III Regulation - Explanatory statement : After paragraph 26,amendment 5",0,67,0,Rejected,For,For,For,For,For,For,Abstain,For
5235,12/15/2020,"Civil liberties, justice & home affairs","Implementation of the Dublin III Regulation - Explanatory statement : After paragraph 26,amendment 6",0,67,0,Rejected,For,For,For,For,For,For,For,For
5236,12/15/2020,"Civil liberties, justice & home affairs","Implementation of the Dublin III Regulation - Explanatory statement : Paragraph 39,amendment 7",0,67,0,Rejected,For,For,For,Against,Against,Against,Against,For
5237,12/15/2020,"Civil liberties, justice & home affairs",Implementation of the Dublin III Regulation - Explanatory statement : Paragraph 43,67,0,0,Adopted,Against,Against,Against,Against,Against,For,For,Against
5239,12/15/2020,"Civil liberties, justice & home affairs","Implementation report on the Return Directive - Explanatory statement : Paragraph 3,amendment 2",0,67,0,Rejected,For,For,For,For,For,For,For,For
5240,12/15/2020,"Civil liberties, justice & home affairs","Implementation report on the Return Directive - Explanatory statement : After paragraph 9,amendment 3",0,67,0,Rejected,For,For,For,For,For,Against,Against,For
5241,12/15/2020,"Civil liberties, justice & home affairs","Implementation report on the Return Directive - Explanatory statement : Paragraph 11,amendment 4",0,67,0,Rejected,Against,Against,Against,Against,Against,For,For,For
5242,12/15/2020,"Civil liberties, justice & home affairs","Implementation report on the Return Directive - Explanatory statement : Paragraph 11,amendment 5",0,67,0,Rejected,Against,Against,Against,Against,Against,Abstain,For,For
5243,12/15/2020,"Civil liberties, justice & home affairs","Implementation report on the Return Directive - Explanatory statement : Paragraph 11,amendment 6",0,67,0,Rejected,Against,Against,Against,Against,Against,For,For,Against
5244,12/15/2020,"Civil liberties, justice & home affairs","Implementation report on the Return Directive - Explanatory statement : After paragraph 14,amendment 7",0,67,0,Rejected,Against,Against,Against,Against,Against,For,For,Abstain
5245,12/15/2020,"Civil liberties, justice & home affairs","Implementation report on the Return Directive - Explanatory statement : Paragraph 15,amendment 8",0,67,0,Rejected,Against,Against,Against,Against,Against,For,For,Against
5246,12/15/2020,"Civil liberties, justice & home affairs","Implementation report on the Return Directive - Explanatory statement : After paragraph 30,amendment 9",0,67,0,Rejected,Against,Against,Against,Against,Against,For,For,Abstain
5247,12/15/2020,"Civil liberties, justice & home affairs","Implementation report on the Return Directive - Explanatory statement : After paragraph 34,amendment 10",0,67,0,Rejected,For,For,For,For,For,Abstain,Against,For
5248,12/15/2020,"Civil liberties, justice & home affairs","Implementation report on the Return Directive - Explanatory statement : After citation 38,amendment 1",0,67,0,Rejected,Abstain,For,For,For,For,Abstain,Against,For
5238,12/16/2020,"Civil liberties, justice & home affairs",Implementation of the Dublin III Regulation - Explanatory statement : vote: resolution (as a whole),69,0,0,Adopted,Against,Against,Against,Against,Against,For,For,Against
5249,12/16/2020,"Civil liberties, justice & home affairs",Implementation report on the Return Directive - Explanatory statement : vote: resolution (as a whole),69,0,0,Adopted,Against,Against,Against,Against,Against,Abstain,For,Against
5250,12/16/2020,Budget,Council regulation laying down the multiannual financial framework for the years 2021 to 2027 - Draft legislative resolution : vote: consent,67,0,0,Adopted,Against,Against,Against,Against,Against,Against,For,Against
5251,12/16/2020,Constitutional and inter-institutional affairs,"Proposal for an Interinstitutional Agreement between the European Parliament, the Council and the Commission on budgetary discipline, on cooperation in budgetary matters and on sound financial management - Proposal for a decision : Vote: decision",67,0,0,Adopted,Against,Against,Against,Against,Against,For,For,Abstain
5252,12/16/2020,Budget,"Motions for resolutions - MFF, Rule of Law Conditionality and Own Resources - Motion for resolution : Paragraph 1,amendment 1",12,54,1,Rejected,Against,Against,Against,Against,Against,For,For,Against
5253,12/16/2020,Budget,"Motions for resolutions - MFF, Rule of Law Conditionality and Own Resources - Motion for resolution : Paragraph 1,amendment 12",0,67,0,Rejected,Against,Against,Against,Against,Against,For,For,Against
5254,12/16/2020,Budget,"Motions for resolutions - MFF, Rule of Law Conditionality and Own Resources - Motion for resolution : Paragraph 1/1",67,0,0,Adopted,Against,Against,Against,Against,Against,For,For,Against
5255,12/16/2020,Budget,"Motions for resolutions - MFF, Rule of Law Conditionality and Own Resources - Motion for resolution : Paragraph 1/2",53,13,1,Adopted,Against,Against,Against,Against,Against,For,For,Against
5256,12/16/2020,Budget,"Motions for resolutions - MFF, Rule of Law Conditionality and Own Resources - Motion for resolution : Paragraph 1/3",67,0,0,Adopted,Against,Against,Against,Against,Against,Abstain,For,Against
5257,12/16/2020,Budget,"Motions for resolutions - MFF, Rule of Law Conditionality and Own Resources - Motion for resolution : After paragraph 1,amendment 8/1",1,66,0,Rejected,Against,Against,Against,Against,Against,Abstain,For,Against
5258,12/16/2020,Budget,"Motions for resolutions - MFF, Rule of Law Conditionality and Own Resources - Motion for resolution : After paragraph 1,amendment 9/2",0,67,0,Rejected,Abstain,For,For,For,For,For,Against,For
5259,12/16/2020,Budget,"Motions for resolutions - MFF, Rule of Law Conditionality and Own Resources - Motion for resolution : After paragraph 1,amendment 10/3",0,67,0,Rejected,Against,For,For,For,For,For,Against,For
5260,12/16/2020,Budget,"Motions for resolutions - MFF, Rule of Law Conditionality and Own Resources - Motion for resolution : Paragraph 2,amendment 2",14,52,1,Rejected,For,For,For,For,For,For,Against,For
